kegg_id,target_name,target_accession,query_name,query_accession,e_value,score,bias,best_domain_e_value,best_domain_score,best_domain_bias
K05682,11B-T1-6_k127_510359_7,-,K05682,-,8.7e-06,21.7,0.0,9.8e-06,21.5,0.0
K05682,HP-T1-9_k127_916697_7,-,K05682,-,9.7e-06,21.6,0.0,1.2e-05,21.2,0.0
K15557,UAB-T1-6_k127_697090_2,-,K15557,-,5.5e-33,112.0,8.7,6.7e-33,111.8,8.7
K15557,8-T1-9_k127_384206_11,-,K15557,-,8.3e-29,98.3,6.1,9.8e-29,98.1,6.1
K15557,11B-T1-3_k127_390147_5,-,K15557,-,1.2e-09,35.5,13.9,2.3e-09,34.6,13.9
K15557,11B-T1-3_k127_968458_13,-,K15557,-,1.3e-06,25.6,10.3,1.6e-06,25.2,10.3
K13609,UAB-T1-6_k127_1060950_6,-,K13609,-,1.2e-65,219.5,2.6,1.4e-65,219.3,2.6
K02647,SC-T1-3_k127_427912_16,-,K02647,-,2.6e-28,96.6,0.0,3.5e-28,96.2,0.0
K02647,HP-T1-3_k127_908076_11,-,K02647,-,3.5e-28,96.2,0.0,4.5e-28,95.8,0.0
K02647,HP-T1-6_k127_918630_3,-,K02647,-,1.3e-26,91.1,0.0,1.8e-26,90.6,0.0
K02647,RP-T1-6_k127_1564523_6,-,K02647,-,1.8e-26,90.6,0.0,2.3e-26,90.2,0.0
K02647,SC-T1-3_k127_344036_6,-,K02647,-,2.1e-26,90.3,0.0,3.2e-26,89.7,0.0
K05929,SC-T1-3_k127_194424_11,-,K05929,-,3.6e-22,76.1,0.0,4.4e-22,75.8,0.0
K05929,SC-T1-3_k127_690132_5,-,K05929,-,3.2e-16,56.5,0.0,4.1e-16,56.1,0.0
K05929,SC-T1-3_k127_853096_9,-,K05929,-,1.6e-15,54.2,0.0,2e-15,53.8,0.0
K05929,11B-T1-6_k127_436078_3,-,K05929,-,1.6e-14,50.9,0.1,2.3e-14,50.3,0.1
K05929,8-T1-6_k127_217740_20,-,K05929,-,7.2e-12,42.1,0.0,8.4e-12,41.9,0.0
K05929,RP-T1-6_k127_1677154_3,-,K05929,-,1.1e-10,38.2,0.0,1.4e-10,37.9,0.0
K05929,SC-T1-3_k127_427912_3,-,K05929,-,1.1e-10,38.1,0.0,1.5e-10,37.8,0.0
K05929,RP-T1-6_k127_1095453_7,-,K05929,-,3.4e-07,26.7,0.0,4.9e-07,26.2,0.0
K05929,RP-T1-3_k127_779174_5,-,K05929,-,9.7e-07,25.2,0.0,1.2e-06,24.9,0.0
K05929,SC-T1-3_k127_1110081_7,-,K05929,-,2.9e-06,23.6,0.0,3.5e-06,23.3,0.0
K05929,HP-T1-6_k127_294656_72,-,K05929,-,3.6e-06,23.3,0.0,4.4e-06,23.0,0.0
K05107,RC-T1-3_k127_32300_5,-,K05107,-,1.7e-11,40.3,0.0,2.3e-11,39.8,0.0
K19214,HP-T1-3_k127_118729_9,-,K19214,-,5.1e-13,46.3,0.0,9.8e-13,45.3,0.0
K19214,SC-T1-6_k127_720975_22,-,K19214,-,1.8e-12,44.5,0.4,4.9e-12,43.0,0.1
K19214,SC-T1-6_k127_720975_24,-,K19214,-,3.8e-08,30.2,0.0,6.7e-08,29.4,0.0
K14056,SC-T1-3_k127_561981_17,-,K14056,-,1.1e-25,87.9,0.0,1.3e-25,87.7,0.0
K14056,RP-T1-3_k127_622948_9,-,K14056,-,4e-20,69.8,0.0,5.5e-20,69.3,0.0
K14056,UAB-T1-6_k127_1060950_8,-,K14056,-,2.6e-18,63.9,0.0,2.8e-18,63.7,0.0
K14056,HP-T1-6_k127_294656_8,-,K14056,-,2.9e-13,47.4,0.1,1.6e-12,45.0,0.0
K14056,SC-T1-3_k127_260630_9,-,K14056,-,1.1e-10,38.9,0.0,1.6e-09,35.2,0.0
K14056,RP-T1-3_k127_1265795_12,-,K14056,-,4.6e-10,37.0,0.0,5.4e-10,36.8,0.0
K14056,SC-T1-3_k127_461952_14,-,K14056,-,1.3e-08,32.3,0.1,1.5e-08,32.1,0.1
K14056,HP-T1-6_k127_518248_5,-,K14056,-,2.8e-08,31.1,0.0,3.8e-08,30.7,0.0
K14056,RC-T1-9_k127_354979_7,-,K14056,-,3.6e-08,30.8,0.0,3.9e-08,30.7,0.0
K14056,RP-T1-6_k127_1953393_2,-,K14056,-,6.8e-08,29.9,0.3,7.2e-08,29.8,0.3
K14056,HP-T1-3_k127_903659_18,-,K14056,-,3.8e-07,27.5,0.0,5.5e-07,26.9,0.0
K14056,HP-T1-9_k127_434091_14,-,K14056,-,1.2e-06,25.9,0.0,4.7e-06,23.9,0.0
K14056,RC-T1-3_k127_32300_2,-,K14056,-,2.1e-06,25.0,0.1,0.0053,13.9,0.0
K14056,SC-T1-6_k127_458071_12,-,K14056,-,2.2e-06,25.0,0.0,2.4e-06,24.8,0.0
K14056,SC-T1-3_k127_632660_1,-,K14056,-,3.4e-06,24.4,0.0,5.8e-06,23.6,0.0
K14056,SC-T1-3_k127_1110081_35,-,K14056,-,3.7e-06,24.2,0.0,2.1e-05,21.8,0.0
K13933,8-T1-6_k127_217740_28,-,K13933,-,4.3e-08,30.4,0.5,4.3e-08,30.4,0.5
K03417,RC-T1-3_k127_317054_11,-,K03417,-,1.2e-18,64.7,3.6,1.7e-18,64.3,3.6
K03417,RP-T1-3_k127_622948_10,-,K03417,-,1.3e-08,31.7,0.0,1.3e-08,31.7,0.0
K15316,SC-T1-3_k127_242558_1,-,K15316,-,4.5e-289,960.2,0.0,1.2e-144,481.2,0.0
K15316,RC-T1-3_k127_387592_1,-,K15316,-,1.9e-268,891.8,0.0,1.8e-130,434.1,0.0
K15316,SC-T1-3_k127_743647_11,-,K15316,-,1.2e-146,487.8,0.0,3.1e-132,440.0,0.0
K15316,8-T1-6_k127_217740_19,-,K15316,-,1.8e-20,69.3,0.0,2.1e-20,69.1,0.0
K15316,8-T1-6_k127_217740_16,-,K15316,-,1.5e-11,39.8,1.0,2.3e-11,39.1,1.0
K15316,HP-T1-6_k127_294656_32,-,K15316,-,3.3e-06,22.0,0.0,5e-06,21.4,0.0
K24988,8-T1-9_k127_384206_11,-,K24988,-,1e-20,71.8,12.0,1.3e-20,71.4,12.0
K24988,UAB-T1-6_k127_697090_2,-,K24988,-,1.8e-14,51.3,10.7,2.2e-14,51.0,10.7
K24988,11B-T1-3_k127_968458_15,-,K24988,-,5.1e-14,49.8,16.4,6.4e-14,49.5,16.4
K24988,11B-T1-3_k127_968458_13,-,K24988,-,4.1e-12,43.6,19.0,5.5e-12,43.2,19.0
K18284,11B-T1-6_k127_520005_11,-,K18284,-,1.2e-07,28.9,0.0,0.00052,17.0,0.0
K14760,SC-T1-3_k127_953376_8,-,K14760,-,2.4e-77,258.4,0.0,2.1e-76,255.3,0.0
K14760,HP-T1-6_k127_918630_5,-,K14760,-,2e-69,232.2,7.1,4.6e-67,224.4,7.1
K14760,SC-T1-3_k127_344036_3,-,K14760,-,3.8e-68,228.0,0.0,1.1e-67,226.4,0.0
K14760,SC-T1-3_k127_344036_8,-,K14760,-,1.7e-67,225.9,0.1,3.1e-67,225.0,0.1
K14760,SC-T1-3_k127_501952_19,-,K14760,-,2.2e-46,156.0,10.2,3.8e-43,145.3,4.3
K14760,SC-T1-3_k127_612414_6,-,K14760,-,6.4e-43,144.5,0.0,8.2e-25,84.7,0.0
K14760,RC-T1-3_k127_506943_8,-,K14760,-,3e-42,142.3,0.0,2.9e-40,135.8,0.0
K14760,SC-T1-3_k127_459616_1,-,K14760,-,7.9e-40,134.3,0.0,1.7e-39,133.2,0.0
K14760,RC-T1-3_k127_467705_9,-,K14760,-,4.7e-34,115.3,0.2,1.5e-33,113.6,0.2
K14760,HP-T1-6_k127_183432_150,-,K14760,-,6.2e-32,108.2,0.0,3.9e-31,105.6,0.0
K14760,HP-T1-6_k127_294656_32,-,K14760,-,2.2e-29,99.8,0.0,3.7e-28,95.7,0.0
K14760,RP-T1-3_k127_175146_11,-,K14760,-,3.3e-25,86.0,0.0,3e-24,82.8,0.0
K14760,HP-T1-6_k127_294656_31,-,K14760,-,1.7e-23,80.3,0.0,2.4e-21,73.2,0.0
K14760,RP-T1-3_k127_1758766_16,-,K14760,-,3.2e-21,72.8,0.0,1.1e-12,44.6,0.0
K14760,SC-T1-3_k127_743647_9,-,K14760,-,9.9e-19,64.6,0.0,3.1e-14,49.7,0.0
K14760,RP-T1-3_k127_1758766_17,-,K14760,-,8.5e-11,38.3,0.0,1.4e-08,31.0,0.0
K14674,8-T1-6_k127_226792_13,-,K14674,-,1.7e-09,34.2,0.2,2.7e-09,33.6,0.2
K13288,SC-T1-3_k127_632660_11,-,K13288,-,3e-93,310.0,0.0,3.7e-93,309.8,0.0
K18234,RP-T1-3_k127_1758766_9,-,K18234,-,2e-25,87.5,0.9,2.2e-25,87.4,0.9
K18234,HP-T1-6_k127_294656_27,-,K18234,-,4.7e-18,63.3,1.2,7.5e-18,62.6,1.2
K18234,HP-T1-6_k127_181582_11,-,K18234,-,1.2e-11,42.2,2.8,1.3e-08,32.3,0.9
K11383,RP-T1-6_k127_879985_7,-,K11383,-,1e-76,256.8,21.0,2.6e-71,238.9,5.7
K11383,RP-T1-6_k127_1201713_9,-,K11383,-,2.9e-74,248.7,11.5,2e-67,226.1,7.8
K11383,HP-T1-6_k127_183432_90,-,K11383,-,2.3e-72,242.4,0.0,3e-72,242.0,0.0
K11383,RP-T1-6_k127_1481604_2,-,K11383,-,5.4e-72,241.2,20.7,7.7e-68,227.5,10.4
K11383,HP-T1-6_k127_294656_64,-,K11383,-,3.7e-69,231.8,2.5,3.7e-69,231.8,2.5
K11383,RP-T1-9_k127_94720_15,-,K11383,-,2e-67,226.1,14.5,1.1e-62,210.5,5.3
K11383,HP-T1-6_k127_294656_24,-,K11383,-,5.4e-66,221.4,3.4,5.4e-66,221.4,3.4
K11383,HP-T1-6_k127_183432_102,-,K11383,-,8.6e-55,184.3,0.0,1.3e-54,183.8,0.0
K11383,RC-T1-3_k127_32300_11,-,K11383,-,2.1e-54,183.0,11.8,1.5e-52,177.0,0.1
K11383,RP-T1-6_k127_1963256_29,-,K11383,-,5.2e-43,145.4,21.3,1.7e-42,143.7,8.2
K11383,SC-T1-3_k127_822506_8,-,K11383,-,2.7e-42,143.0,14.5,2.5e-36,123.3,7.1
K11383,8-T1-6_k127_283000_1,-,K11383,-,6.1e-39,132.0,0.1,7.2e-39,131.7,0.1
K11383,SC-T1-3_k127_104701_3,-,K11383,-,1.6e-34,117.4,6.9,2e-33,113.8,6.8
K11383,UAB-T1-6_k127_1060950_2,-,K11383,-,1e-29,101.5,22.3,6.2e-28,95.6,14.2
K11383,RP-T1-3_k127_1328254_13,-,K11383,-,1.1e-25,88.1,8.2,2.5e-25,87.0,0.0
K11383,SC-T1-3_k127_226907_11,-,K11383,-,4e-25,86.3,0.9,4.4e-25,86.2,0.9
K11383,RP-T1-3_k127_1660831_1,-,K11383,-,7.8e-14,49.0,17.2,3.7e-10,36.9,13.0
K11383,RC-T1-9_k127_8007_7,-,K11383,-,8e-07,25.9,0.0,2.9e-05,20.7,0.0
K18881,HP-T1-3_k127_118729_10,-,K18881,-,2.7e-11,40.2,0.2,3.6e-11,39.7,0.2
K18881,SC-T1-3_k127_730379_5,-,K18881,-,6.7e-08,28.9,0.0,8.8e-08,28.6,0.0
K22315,SC-T1-3_k127_624816_11,-,K22315,-,3.7e-19,66.1,0.0,7.1e-19,65.2,0.0
K22315,SC-T1-3_k127_501952_30,-,K22315,-,1.4e-16,57.7,0.0,2e-16,57.2,0.0
K22315,RC-T1-9_k127_759463_11,-,K22315,-,4.9e-10,36.2,0.0,8.9e-10,35.4,0.0
K20742,RP-T1-6_k127_879985_3,-,K20742,-,5.5e-34,115.5,0.0,7.7e-34,115.0,0.0
K20742,RC-T1-3_k127_40101_6,-,K20742,-,7.8e-33,111.7,0.0,1e-32,111.3,0.0
K20742,SC-T1-3_k127_1023492_10,-,K20742,-,3.1e-32,109.7,0.0,3.9e-32,109.4,0.0
K20742,SC-T1-3_k127_561277_2,-,K20742,-,7.8e-17,59.0,0.0,8.1e-17,58.9,0.0
K20742,RP-T1-6_k127_1481604_14,-,K20742,-,1.1e-16,58.5,0.1,1.5e-16,58.0,0.1
K10875,SC-T1-3_k127_868660_4,-,K10875,-,1.4e-18,64.0,0.0,9.7e-12,41.3,0.0
K10875,HP-T1-9_k127_802310_18,-,K10875,-,4.1e-11,39.2,0.0,8.6e-07,24.9,0.0
K10875,RP-T1-3_k127_2103558_7,-,K10875,-,2.1e-09,33.6,0.0,2.9e-06,23.2,0.0
K10875,RP-T1-3_k127_932680_2,-,K10875,-,3.7e-06,22.8,0.2,0.0033,13.0,0.3
K13419,RC-T1-3_k127_317054_5,-,K13419,-,4.5e-116,386.7,14.4,5.8e-116,386.3,14.4
K13419,RC-T1-3_k127_32300_5,-,K13419,-,7.2e-57,190.6,0.5,9.1e-57,190.2,0.5
K13419,SC-T1-3_k127_177542_12,-,K13419,-,4.2e-39,131.8,2.1,5.3e-39,131.4,2.1
K13419,SC-T1-3_k127_567707_2,-,K13419,-,7.8e-33,111.0,0.6,1.4e-32,110.1,0.5
K13419,HP-T1-6_k127_294656_75,-,K13419,-,8.1e-25,84.4,0.0,6.1e-24,81.5,0.0
K13419,SC-T1-6_k127_720975_21,-,K13419,-,1.3e-10,37.4,0.1,1.6e-10,37.1,0.1
K13419,8-T1-6_k127_339026_12,-,K13419,-,7.5e-08,28.2,1.1,9.4e-08,27.9,1.1
K00057,RP-T1-6_k127_1070240_2,-,K00057,-,2.2e-07,27.5,5.9,2.6e-07,27.3,5.9
K08894,HP-T1-6_k127_294656_75,-,K08894,-,1.4e-16,57.9,0.0,2.6e-16,57.0,0.0
K08894,RC-T1-3_k127_32300_5,-,K08894,-,5.8e-09,32.7,0.0,7.8e-09,32.3,0.0
K08894,SC-T1-3_k127_177542_12,-,K08894,-,4.5e-07,26.5,0.0,8.9e-07,25.5,0.0
K12321,HP-T1-6_k127_294656_75,-,K12321,-,3e-06,22.6,0.0,6.2e-06,21.5,0.0
K10008,SC-T1-3_k127_1022113_7,-,K10008,-,6.3e-105,349.3,1.0,7.3e-105,349.1,1.0
K10008,SC-T1-3_k127_213245_11,-,K10008,-,9.5e-90,299.3,0.2,1e-47,160.7,0.0
K10008,RP-T1-3_k127_1758766_3,-,K10008,-,1.3e-74,249.3,1.1,2.3e-42,143.0,0.9
K10008,UAB-T1-9_k127_120282_3,-,K10008,-,3.3e-65,218.3,3.5,5.3e-39,131.9,0.8
K10008,HP-T1-6_k127_50417_1,-,K10008,-,1.8e-64,215.9,0.1,2.4e-64,215.5,0.1
K10008,RC-T1-9_k127_777842_6,-,K10008,-,1.4e-62,209.7,0.0,1.6e-62,209.4,0.0
K10008,11B-T1-3_k127_285612_10,-,K10008,-,7.2e-57,190.8,0.0,9.4e-57,190.4,0.0
K10008,11B-T1-3_k127_390147_7,-,K10008,-,6.4e-56,187.7,0.2,8.2e-56,187.3,0.2
K10008,RP-T1-6_k127_243432_2,-,K10008,-,1.3e-53,180.1,0.2,1.6e-53,179.8,0.2
K10008,11B-T1-3_k127_968458_14,-,K10008,-,3.5e-49,165.4,0.0,4.8e-49,165.0,0.0
K10008,HP-T1-9_k127_916697_7,-,K10008,-,2.6e-46,156.0,0.0,3.2e-46,155.7,0.0
K10008,SC-T1-3_k127_163043_5,-,K10008,-,5.9e-43,144.9,0.0,1.4e-42,143.7,0.0
K10008,HP-T1-9_k127_916697_6,-,K10008,-,6.4e-42,141.5,0.2,8.9e-42,141.0,0.2
K10008,8-T1-6_k127_292798_8,-,K10008,-,4.7e-38,128.8,0.1,5.6e-38,128.5,0.1
K10008,SC-T1-3_k127_216863_12,-,K10008,-,1.4e-35,120.6,0.0,2.1e-35,120.0,0.0
K10008,8-T1-9_k127_384206_10,-,K10008,-,8.2e-35,118.1,0.2,4.1e-33,112.4,0.2
K10008,11B-T1-6_k127_510359_7,-,K10008,-,5.6e-34,115.3,0.0,6.4e-34,115.1,0.0
K10008,8-T1-6_k127_217740_31,-,K10008,-,3.2e-33,112.8,0.0,4.7e-33,112.3,0.0
K10008,SC-T1-3_k127_441408_4,-,K10008,-,1e-32,111.1,0.1,1.3e-32,110.8,0.1
K10008,HP-T1-6_k127_294656_5,-,K10008,-,3e-32,109.6,0.0,3.8e-32,109.3,0.0
K10008,SC-T1-3_k127_1105723_1,-,K10008,-,2.5e-30,103.2,0.0,1.1e-29,101.2,0.0
K10008,SC-T1-3_k127_163043_4,-,K10008,-,1.2e-29,101.0,0.0,1.5e-29,100.7,0.0
K10008,8-T1-6_k127_292798_7,-,K10008,-,3.1e-29,99.7,0.1,3.7e-29,99.4,0.1
K10008,8-T1-6_k127_217740_26,-,K10008,-,5.3e-29,98.9,0.8,9.8e-10,35.3,0.0
K10008,SC-T1-3_k127_730379_1,-,K10008,-,1.1e-28,97.9,0.0,1.4e-28,97.5,0.0
K10008,UAB-T1-6_k127_697090_3,-,K10008,-,9e-26,88.2,0.1,3.8e-25,86.2,0.1
K10008,SC-T1-3_k127_985991_3,-,K10008,-,4.4e-25,86.0,0.0,6e-25,85.5,0.0
K10008,RC-T1-9_k127_675902_13,-,K10008,-,7.3e-24,81.9,0.0,2.4e-14,50.5,0.1
K10008,RC-T1-3_k127_849532_2,-,K10008,-,7.5e-24,81.9,2.1,7.7e-08,29.1,0.0
K10008,11B-T1-6_k127_510359_6,-,K10008,-,1.4e-23,81.0,0.0,6.2e-23,78.9,0.0
K10008,SC-T1-3_k127_1105723_2,-,K10008,-,1.5e-23,80.9,0.0,2.5e-23,80.2,0.0
K10008,SC-T1-3_k127_216863_11,-,K10008,-,8.6e-23,78.4,0.1,1.7e-22,77.5,0.1
K10008,SC-T1-3_k127_985991_4,-,K10008,-,4.4e-18,62.9,0.2,6.8e-17,59.0,0.0
K10008,RP-T1-3_k127_175146_10,-,K10008,-,5.8e-18,62.5,0.0,8.9e-18,61.9,0.0
K27374,RP-T1-3_k127_1328254_1,-,K27374,-,7.1e-17,59.2,2.9,2.7e-08,31.1,0.3
K10200,SC-T1-3_k127_561981_13,-,K10200,-,8.4e-32,108.2,0.0,1e-31,107.9,0.0
K10200,11B-T1-3_k127_285612_11,-,K10200,-,4.2e-30,102.6,7.5,6.2e-30,102.0,7.5
K10200,HP-T1-9_k127_522045_2,-,K10200,-,2.5e-23,80.2,5.5,3e-23,80.0,5.5
K03930,SC-T1-3_k127_743647_10,-,K03930,-,2.2e-42,142.9,0.7,3.4e-41,139.0,0.7
K03930,8-T1-6_k127_156082_13,-,K03930,-,1.7e-19,67.8,0.0,3.8e-18,63.4,0.0
K03930,SC-T1-3_k127_1105723_5,-,K03930,-,3.4e-18,63.5,0.0,2.5e-09,34.4,0.0
K03930,SC-T1-3_k127_1064654_7,-,K03930,-,4.1e-17,60.0,0.0,3.7e-16,56.8,0.0
K03930,SC-T1-3_k127_492331_6,-,K03930,-,9.9e-11,39.0,0.1,0.00018,18.4,0.0
K03930,HP-T1-3_k127_254926_2,-,K03930,-,4.2e-08,30.4,0.0,5.6e-08,30.0,0.0
K03930,HP-T1-3_k127_908076_13,-,K03930,-,1.6e-07,28.4,0.0,2.3e-07,28.0,0.0
K25069,SC-T1-3_k127_561981_15,-,K25069,-,3.2e-54,182.0,14.0,3.8e-54,181.7,14.0
K25069,HP-T1-9_k127_522045_4,-,K25069,-,5.2e-53,178.0,13.4,6.2e-53,177.8,13.4
K25069,11B-T1-3_k127_390147_5,-,K25069,-,8.1e-19,65.8,13.8,1e-18,65.5,13.8
K25069,HP-T1-9_k127_522045_3,-,K25069,-,4.4e-11,40.5,9.6,4.6e-07,27.3,2.1
K25069,SC-T1-3_k127_561981_14,-,K25069,-,1.7e-10,38.6,11.2,1.3e-08,32.4,11.2
K25069,11B-T1-3_k127_390147_6,-,K25069,-,7.8e-10,36.4,8.5,1.5e-09,35.4,8.5
K22549,11B-T1-3_k127_968458_5,-,K22549,-,2.1e-25,86.9,24.9,4.2e-21,72.7,11.1
K22549,RP-T1-6_k127_1114521_3,-,K22549,-,5.4e-17,59.2,9.6,1.2e-16,58.0,9.6
K22549,SC-T1-3_k127_194424_16,-,K22549,-,9.9e-16,55.0,25.2,3e-14,50.1,25.2
K22549,RP-T1-6_k127_689317_7,-,K22549,-,7.7e-13,45.4,16.9,1.5e-11,41.2,4.7
K22549,SC-T1-3_k127_461952_6,-,K22549,-,3.9e-12,43.1,13.0,2e-07,27.5,0.3
K22549,SC-T1-3_k127_104701_4,-,K22549,-,4.9e-12,42.8,17.5,1.3e-11,41.4,3.4
K22549,UAB-T1-6_k127_1060950_14,-,K22549,-,1.6e-10,37.7,3.7,1.6e-10,37.7,3.7
K22549,HP-T1-3_k127_118729_7,-,K22549,-,4.3e-08,29.7,11.9,6.7e-07,25.8,2.8
K22549,RP-T1-6_k127_1963256_7,-,K22549,-,2.9e-06,23.7,6.0,2e-05,20.9,0.8
K22549,HP-T1-3_k127_254926_13,-,K22549,-,5.3e-06,22.8,11.4,0.00022,17.5,0.6
K22549,8-T1-6_k127_99016_13,-,K22549,-,8.3e-06,22.2,0.4,1.5e-05,21.4,0.4
K08669,SC-T1-3_k127_66921_8,-,K08669,-,7.3e-11,39.0,0.0,1e-10,38.5,0.0
K19224,RP-T1-6_k127_879985_3,-,K19224,-,1e-31,108.0,0.0,1.2e-31,107.6,0.0
K19224,RC-T1-3_k127_40101_6,-,K19224,-,8.6e-28,95.0,0.0,1.1e-27,94.7,0.0
K19224,SC-T1-3_k127_1023492_10,-,K19224,-,1.4e-27,94.3,0.0,2.2e-27,93.7,0.0
K19224,RP-T1-6_k127_1481604_14,-,K19224,-,8.5e-17,58.9,0.0,1.1e-16,58.5,0.0
K19224,SC-T1-3_k127_561277_2,-,K19224,-,8.1e-13,45.8,0.0,8.9e-13,45.6,0.0
K19224,HP-T1-6_k127_166964_7,-,K19224,-,6.5e-09,32.9,0.0,9.5e-09,32.4,0.0
K19224,RP-T1-6_k127_1759777_4,-,K19224,-,1e-07,29.0,0.0,1.6e-07,28.3,0.0
K19224,SC-T1-3_k127_104701_8,-,K19224,-,1.3e-06,25.4,0.0,1.3e-06,25.4,0.0
K14579,HP-T1-3_k127_254926_6,-,K14579,-,2.6e-96,320.6,0.3,3.7e-95,316.8,0.3
K14579,RP-T1-6_k127_718646_7,-,K14579,-,1.2e-60,203.0,0.0,1.6e-60,202.6,0.0
K14579,HP-T1-3_k127_661173_19,-,K14579,-,3.9e-09,33.2,0.1,3e-07,27.0,0.0
K17734,HP-T1-3_k127_908076_18,-,K17734,-,3e-102,340.8,43.3,3e-102,340.8,43.3
K17734,SC-T1-3_k127_177542_1,-,K17734,-,6.7e-63,210.8,13.5,8.1e-63,210.5,13.5
K17734,11B-T1-6_k127_436078_4,-,K17734,-,2.2e-60,202.5,4.2,3e-60,202.0,4.2
K17734,8-T1-6_k127_158990_5,-,K17734,-,3.1e-57,192.1,13.0,3.8e-57,191.8,13.0
K17734,RP-T1-3_k127_647845_1,-,K17734,-,2.4e-54,182.6,12.2,2.6e-54,182.4,12.2
K17744,SC-T1-3_k127_77686_11,-,K17744,-,4.6e-28,95.6,0.0,2.4e-24,83.4,0.0
K17744,HP-T1-3_k127_661173_7,-,K17744,-,8.9e-23,78.2,0.0,1.4e-22,77.5,0.0
K00477,11B-T1-6_k127_660863_7,-,K00477,-,2.8e-15,54.0,0.0,6.1e-15,52.9,0.0
K18286,8-T1-6_k127_337061_6,-,K18286,-,8e-74,246.2,0.0,9.6e-74,245.9,0.0
K11912,RC-T1-3_k127_32300_5,-,K11912,-,2.2e-52,175.8,0.1,2.9e-52,175.4,0.1
K11912,SC-T1-3_k127_177542_12,-,K11912,-,2.1e-25,86.5,0.0,2.6e-25,86.2,0.0
K11912,SC-T1-3_k127_567707_2,-,K11912,-,4.1e-16,55.8,0.2,5.3e-16,55.5,0.2
K11912,HP-T1-6_k127_294656_75,-,K11912,-,2.2e-13,46.8,0.0,3.8e-13,46.0,0.0
K11912,8-T1-6_k127_339026_14,-,K11912,-,2.9e-09,33.2,0.1,3.8e-09,32.8,0.1
K11912,SC-T1-6_k127_720975_21,-,K11912,-,4.2e-07,26.0,0.0,5.5e-07,25.6,0.0
K02430,UAB-T1-9_k127_419732_2,-,K02430,-,4.4e-36,122.1,0.0,5.6e-36,121.8,0.0
K14513,RC-T1-9_k127_8007_3,-,K14513,-,6.2e-11,38.5,1.8,6.2e-11,38.5,1.8
K07731,HP-T1-6_k127_294656_8,-,K07731,-,4.7e-06,23.6,0.0,8.7e-06,22.7,0.0
K07497,SC-T1-3_k127_868660_3,-,K07497,-,4e-46,155.9,9.4,5.1e-46,155.5,9.4
K07497,HP-T1-9_k127_73685_5,-,K07497,-,1.2e-24,85.1,11.9,1.5e-24,84.8,11.9
K07497,HP-T1-9_k127_73685_4,-,K07497,-,9.1e-22,75.6,14.5,1.3e-21,75.1,14.5
K07497,SC-T1-3_k127_182429_11,-,K07497,-,1.8e-17,61.5,10.9,2.2e-17,61.2,10.9
K07497,8-T1-6_k127_139988_1,-,K07497,-,1.1e-16,58.8,10.3,1.4e-16,58.6,10.3
K07497,SC-T1-3_k127_182429_1,-,K07497,-,1.6e-14,51.8,14.0,1.9e-14,51.5,14.0
K07497,RP-T1-6_k127_2020785_1,-,K07497,-,5e-12,43.6,2.0,7.1e-12,43.1,2.0
K07497,8-T1-6_k127_95242_1,-,K07497,-,1.7e-11,41.8,1.7,2e-11,41.6,1.7
K07497,8-T1-6_k127_99016_7,-,K07497,-,4.5e-08,30.5,0.2,4.7e-08,30.5,0.2
K19065,SC-T1-3_k127_730379_9,-,K19065,-,0.0,1029.9,0.0,0.0,1029.7,0.0
K19065,8-T1-6_k127_217740_30,-,K19065,-,6.3e-25,85.0,0.0,1.5e-13,47.4,0.0
K19065,SC-T1-3_k127_234076_3,-,K19065,-,2e-20,70.1,1.3,4e-13,46.0,0.0
K19065,RP-T1-6_k127_1070240_10,-,K19065,-,5.5e-16,55.4,0.0,8.4e-16,54.8,0.0
K24057,SC-T1-3_k127_66921_8,-,K24057,-,3.6e-06,23.3,0.0,4.6e-06,22.9,0.0
K13526,HP-T1-6_k127_294656_26,-,K13526,-,5.9e-80,266.8,0.0,1.1e-61,206.4,0.0
K13526,HP-T1-6_k127_294656_54,-,K13526,-,3.1e-42,141.9,12.9,1.7e-17,59.9,0.0
K13526,HP-T1-9_k127_1145831_2,-,K13526,-,5e-40,134.6,6.0,7e-17,57.8,0.1
K13526,RP-T1-6_k127_1201713_5,-,K13526,-,1.3e-34,116.6,1.5,8.5e-12,41.0,0.1
K13526,RP-T1-6_k127_879985_19,-,K13526,-,1.9e-34,116.1,7.6,1.4e-12,43.6,0.1
K13526,RP-T1-6_k127_1201713_4,-,K13526,-,7.4e-33,110.8,12.6,1.2e-16,57.0,5.6
K13526,8-T1-6_k127_232813_5,-,K13526,-,5.6e-31,104.5,8.4,2.2e-09,33.0,0.1
K13526,RP-T1-6_k127_265696_5,-,K13526,-,2.6e-30,102.4,5.3,3.2e-10,35.8,0.4
K13526,RP-T1-6_k127_1481604_6,-,K13526,-,3e-30,102.2,11.5,3.6e-11,38.9,0.0
K13526,RP-T1-6_k127_1481604_9,-,K13526,-,1.3e-29,100.1,9.7,2.7e-13,46.0,0.4
K13526,HP-T1-6_k127_1202427_10,-,K13526,-,6.9e-29,97.6,0.2,1.2e-10,37.2,0.3
K13526,RP-T1-6_k127_689317_9,-,K13526,-,4.8e-27,91.5,0.1,2.5e-10,36.1,0.5
K13526,HP-T1-6_k127_294656_73,-,K13526,-,1.4e-19,66.8,8.8,1.5e-07,27.0,0.0
